id,age,gender,salary
6430,42,male,54700
6431,42,male,48440
6432,27,male,25026
6433,51,female,55336
6434,58,Male,78354
6435,20,Female,28312
6436,49,male,74532
6437,47,F,53155
6438,36,male,33058
6439,42,male,36695
6440,57,Female,63766
6441,43,male,35198
6442,41,Female,59499
6443,24,male,22628
6444,44,Male,49859
6445,26,M,40082
6446,41,Female,47944
6447,56,M,75623
6448,53,Female,72707
6449,55,Male,52081
6450,59,male,53670
6451,39,female,43710
6452,56,M,72942
6453,36,M,41202
6454,23,Female,28943
6455,37,Male,52187
6456,47,Male,41998
6457,35,male,37601
6458,27,M,34239
6459,37,F,45929
6460,48,Male,65130
6461,59,female,78622
6462,35,Male,33830
6463,49,female,53948
6464,53,male,58402
6465,49,M,56713
6466,40,M,52879
6467,41,F,38591
6468,44,female,45983
6469,41,M,62075
6470,47,M,61395
6471,58,F,78503
6472,52,Female,60489
6473,21,female,26468
6474,23,male,23930
6475,35,Male,33999
6476,31,female,33390
6477,36,male,52051
6478,55,F,61510
6479,35,male,25952
6480,58,Male,60063
6481,42,Female,42845
6482,27,Female,23563
6483,28,Male,28344
6484,33,male,37348
6485,28,F,25179
6486,45,Male,52345
6487,55,M,78055
6488,22,F,33345
6489,29,F,35803
6490,44,M,54759
6491,23,Male,33685
6492,49,M,41408
6493,30,Female,34945
6494,38,Female,37103
6495,32,female,47444
6496,55,F,60846
6497,22,Male,30613
6498,33,female,49987
6499,29,Female,29981
6500,57,male,63062
6501,59,F,67821
6502,46,F,50120
6503,43,F,49911
6504,35,Male,34511
6505,29,Female,30089
6506,46,Male,49010
6507,26,F,32761
6508,47,Female,38598
6509,45,Male,57689
6510,37,Female,51082
6511,32,M,46658
6512,27,Female,34807
6513,46,male,48258
6514,33,Female,38618
6515,25,M,27690
6516,39,Male,54743
6517,47,F,53397
6518,42,Male,37891
6519,31,male,28478
6520,43,Female,36675
6521,41,male,36603
6522,45,Male,41313
6523,41,M,54000
6524,26,Female,32115
6525,34,Male,31873
6526,49,Female,46377
6527,23,F,31703
6528,25,male,33105
6529,21,F,28802
6530,50,female,72138
6531,43,F,59051
6532,54,female,75511
6533,50,M,49683
6534,44,Male,57143
6535,27,Female,33764
6536,31,M,34903
6537,21,M,29887
6538,34,F,31135
6539,59,male,82503
6540,51,female,55726
6541,30,F,35878
6542,36,Female,30229
6543,40,Female,40613
6544,41,female,47146
6545,52,Male,56397
6546,48,Male,54572
6547,34,Female,49477
6548,40,F,45453
6549,21,female,29571
6550,57,Male,76245
6551,22,M,34730
6552,44,F,47163
6553,32,male,34273
6554,43,female,54860
6555,50,F,44222
6556,34,M,34801
6557,25,Male,29881
6558,29,Female,33692
6559,28,female,36743
6560,24,Male,42318
6561,38,F,42012
6562,39,Female,56031
6563,52,Male,73222
6564,56,Female,71549
6565,50,female,56349
6566,58,Female,75453
6567,32,Female,31352
6568,57,female,63029
6569,25,M,35167
6570,27,Male,32457
6571,29,M,33794
6572,23,male,33450
6573,33,M,47275
6574,23,F,29030
6575,43,M,49543
6576,40,Male,35721
6577,29,Female,43991
6578,44,female,48802
6579,25,Female,37248
6580,35,Male,41127
6581,47,Male,65683
6582,55,F,63197
6583,52,F,57314
6584,49,F,57287
6585,55,M,62739
6586,44,male,35783
6587,32,female,36422
6588,58,female,78106
6589,34,Male,48708
6590,57,Male,61672
6591,49,F,55223
6592,33,M,30600
6593,23,Female,24752
6594,20,female,22518
6595,22,M,29800
6596,55,M,46863
6597,23,Male,38741
6598,33,male,49016
6599,44,Female,37007
6600,58,female,76688
6601,22,Male,30385
6602,26,M,29450
6603,27,female,31790
6604,26,F,32535
6605,44,Male,38487
6606,36,male,51473
6607,45,male,47925
6608,23,Male,23674
6609,37,F,47172
6610,23,Male,26785
6611,36,male,41411
6612,36,F,41528
6613,44,F,38546
6614,22,male,26151
6615,31,female,45935
6616,46,M,44007
6617,36,male,30310
6618,41,female,57540
6619,58,Male,51779
6620,58,male,52234
6621,55,M,76787
6622,35,M,35011
6623,56,female,52960
6624,48,M,50559
6625,33,M,31931
6626,26,Male,35776
6627,47,F,51999
6628,32,F,28821
6629,35,male,47178
6630,40,Male,59824
6631,23,M,35983
6632,58,Male,79210
6633,54,M,71075
6634,34,male,48641
6635,45,F,46930
6636,26,F,23995
6637,37,female,43859
6638,44,F,43601
6639,56,male,65126
6640,40,male,36862
6641,27,Male,37991
6642,39,female,36001
6643,37,Female,41493
6644,38,F,50374
6645,22,male,26368
6646,57,female,64182
6647,37,F,41152
6648,46,Male,39563
6649,34,Male,43792
6650,40,male,36910
6651,41,M,37075
6652,27,Male,25810
6653,30,female,34626
6654,31,female,51180
6655,58,Female,65643
6656,46,Female,51082
6657,54,M,56624
6658,21,Male,34742
6659,54,Male,48406
6660,50,Female,70601
6661,27,male,27423
6662,39,M,46832
6663,27,male,27440
6664,23,Female,26632
6665,50,Female,66829
6666,51,male,71597
6667,32,Female,45219
6668,41,M,38274
6669,45,F,50643
6670,36,F,29425
6671,48,Male,51618
6672,46,male,47753
6673,41,Female,63369
6674,37,Male,34910
6675,24,Female,24493
6676,31,M,41674
6677,21,male,36353
6678,26,F,34352
6679,45,Female,49022
6680,58,Male,64763
6681,34,F,42489
6682,52,male,55518
6683,22,female,29059
6684,21,male,20865
6685,36,M,54147
6686,20,F,23319
6687,55,F,59942
6688,36,male,45294
6689,21,M,29849
6690,52,Female,58214
6691,48,M,66550
6692,25,M,33635
6693,55,Male,62702
6694,43,Female,48658
6695,30,M,29408
6696,24,Female,28340
6697,49,Female,54034
6698,29,F,36002
6699,56,male,73602
6700,46,F,60178
6701,46,F,41840
6702,43,F,39894
6703,22,Female,28586
6704,57,male,76253
6705,45,female,50951
6706,58,male,62634
6707,37,Male,51807
6708,22,female,30846
6709,57,M,81989
6710,44,M,38950
6711,32,M,27437
6712,44,Male,55970
6713,43,female,37319
6714,35,Male,48700
6715,30,female,38939
6716,40,M,40147
6717,50,M,67064
6718,34,Male,40974
6719,55,male,77967
6720,20,F,30524
6721,47,female,41187
6722,52,Male,45798
6723,22,F,30294
6724,34,M,34493
6725,52,M,59781
6726,51,M,46847
6727,42,F,58797
6728,45,Male,61806
6729,36,male,41235
6730,28,Male,25750
6731,24,Male,26624
6732,48,M,52055
6733,25,F,41938
6734,54,female,67669
6735,40,male,52501
6736,42,female,49419
6737,54,M,50388
6738,21,female,38404
6739,28,Female,26270
6740,32,F,40497
6741,53,Male,56749
6742,35,male,52619
6743,24,male,35777
6744,20,M,22397
6745,59,female,59833
6746,41,M,43967
6747,45,male,63058
6748,53,female,76864
6749,40,Male,38307
6750,26,M,42726
6751,44,F,55994
6752,31,Female,36347
6753,50,M,47287
6754,46,Male,62600
6755,41,female,43550
6756,53,female,57660
6757,36,Male,37027
6758,30,male,38450
6759,48,F,39164
6760,53,Female,67710
6761,56,female,61915
6762,45,Female,57853
6763,51,F,69324
6764,56,Female,63787
6765,24,female,30576
6766,39,Female,57782
6767,26,M,42553
6768,42,female,38738
6769,20,M,25493
6770,58,M,64613
6771,22,F,29537
6772,22,male,38071
6773,25,M,23881
6774,50,Female,57471
6775,46,F,65048
6776,48,Female,64371
6777,34,Female,38498
6778,55,F,61294
6779,24,Male,28797
6780,22,male,29488
6781,44,Male,41577
6782,51,Male,43336
6783,40,Male,59080
6784,36,F,42603
6785,28,male,36116
6786,45,F,48893
6787,41,M,54045
6788,42,Female,56876
6789,30,M,32235
6790,29,male,27366
6791,42,male,42322
6792,24,F,25616
6793,45,male,42243
6794,23,M,38502
6795,46,F,55244
6796,57,Female,51606
6797,53,Female,47315
6798,22,male,23753
6799,51,female,57592
6800,45,M,46806
6801,37,M,37099
6802,26,Male,28117
6803,32,Male,39977
6804,25,female,32412
6805,54,Female,62735
6806,50,M,43964
6807,56,male,74113
6808,23,Male,38018
6809,23,Male,26402
6810,27,Female,39649
6811,57,female,48922
6812,30,female,34472
6813,21,Male,28614
6814,37,female,54557
6815,37,male,34335
6816,41,Female,34950
6817,31,M,42547
6818,36,Male,47254
6819,36,M,40606
6820,55,Male,46999
6821,48,female,51781
6822,35,Male,32691
6823,30,female,35963
6824,41,Male,54327
6825,49,male,44013
6826,27,female,28067
6827,37,female,35177
6828,35,male,40899
6829,39,Female,55280
6830,58,Female,52462
6831,27,female,32593
6832,49,Male,58849
6833,57,F,81496
6834,48,male,44152
6835,32,female,37335
6836,36,F,37408
6837,59,Female,75087
6838,36,F,50017
6839,28,Male,38603
6840,21,female,29245
6841,43,F,46130
6842,40,male,52894
6843,21,male,26681
6844,24,M,31201
6845,36,Female,45161
6846,43,Male,56138
6847,27,female,39272
6848,49,male,64952
6849,41,F,37895
6850,43,Male,39889
6851,45,Male,38873
6852,27,Female,39874
6853,31,Male,41567
6854,33,Male,28562
6855,49,M,41822
6856,54,F,62978
6857,50,Female,65031
6858,47,female,52425
6859,46,Male,40318
6860,55,Female,58587
6861,20,Male,36957
6862,33,Male,45963
6863,29,F,37678
6864,26,F,43180
6865,59,male,51297
6866,33,male,32545
6867,55,Female,76252
6868,46,M,61653
6869,30,M,43293
6870,56,M,50104
6871,29,male,31958
6872,26,male,28680
6873,36,M,50935
6874,31,F,33065
6875,56,Male,49459
6876,56,female,57686
6877,55,Female,45830
6878,26,female,31493
6879,43,M,59054
6880,53,M,45649
6881,20,female,38775
6882,48,female,53189
6883,45,M,59478
6884,29,Male,37148
6885,20,female,33274
6886,36,Male,51072
6887,55,F,55600
6888,28,male,26489
6889,58,female,66840
6890,42,female,48214
6891,48,Female,53762
6892,21,female,30982
6893,37,Male,36157
6894,47,Male,41688
6895,26,Male,39115
6896,30,Male,38132
6897,26,Female,39987
6898,43,F,46956
6899,34,Male,31256
6900,50,Female,45070
6901,38,Female,31592
6902,29,Male,29313
6903,27,M,31555
6904,20,F,27411
6905,21,Female,21323
6906,48,male,43767
6907,29,Female,36132
6908,28,M,25878
6909,50,F,57180
6910,51,F,52947
6911,21,Male,28739
6912,43,Female,45113
6913,56,F,75006
6914,25,male,25009
6915,27,male,38251
6916,59,F,52225
6917,44,male,37486
6918,44,Female,44424
6919,30,M,26312
6920,54,male,47009
6921,20,M,22650
6922,42,male,45357
6923,22,F,33472
6924,20,Female,36141
6925,31,M,38115
6926,57,male,48773
6927,59,Male,63002
6928,50,Male,44572
6929,48,F,42071
6930,54,female,60246
6931,47,M,51527
6932,40,F,57158
6933,30,F,44427
6934,45,F,49764
6935,30,F,37470
6936,24,F,28211
6937,26,male,42293
6938,50,male,42032
6939,58,F,63685
6940,27,Male,26891
6941,46,male,41458
6942,40,F,54125
6943,49,Female,54219
6944,33,Male,31239
6945,20,Male,23558
6946,43,female,45370
6947,25,F,23946
6948,25,F,27511
6949,24,F,43970
6950,54,F,44245
6951,34,male,31914
6952,54,male,74529
6953,27,male,31812
6954,54,Female,62263
6955,24,M,31759
6956,50,M,47157
6957,50,Male,65047
6958,56,female,49155
6959,27,male,26318
6960,25,F,24862
6961,42,Male,36733
6962,35,F,48705
6963,27,female,26469
6964,23,M,39900
6965,51,Female,46320
6966,22,Female,32873
6967,35,Female,39400
6968,53,female,72371
6969,32,Female,47126
6970,52,male,45538
6971,41,male,56318
6972,50,male,43573
6973,43,male,50080
6974,22,F,25549
6975,52,M,45421
6976,49,M,54103
6977,45,F,39579
6978,53,Female,46564
6979,41,F,38794
6980,49,Female,53356
6981,54,F,58277
6982,44,female,39180
6983,47,Male,69140
6984,52,Female,69251
6985,42,male,45512
6986,45,female,41189
6987,28,female,36367
6988,27,F,34219
6989,56,female,73689
6990,52,Female,59394
6991,34,Female,37169
6992,27,male,28794
6993,40,M,54595
6994,22,M,42104
6995,28,M,42769
6996,33,Male,38134
6997,57,F,51111
6998,46,F,52051
6999,39,female,49163
7000,23,Male,40908
7001,43,F,46351
7002,46,male,52132
7003,31,female,37046
7004,47,female,63763
7005,54,male,72454
7006,43,male,58399
7007,50,male,41611
7008,22,Female,29277
7009,49,female,54025
7010,46,female,51841
7011,36,male,50824
7012,25,M,39619
7013,37,M,43630
7014,54,M,50099
7015,46,male,50638
7016,36,M,48464
7017,30,Male,46727
7018,57,F,63943
7019,56,F,61185
7020,53,Male,65661
7021,51,F,71197
7022,54,female,57742
7023,47,male,63047
7024,41,female,36369
7025,35,Female,42761
7026,59,male,80283
7027,31,M,42368
7028,24,Female,44894
7029,45,Female,62492
7030,45,M,59358
7031,32,M,49838
7032,43,Female,48074
7033,22,male,23916
7034,51,Female,44900
7035,42,Male,47074
7036,56,female,49355
7037,57,M,62634
7038,57,male,75414
7039,32,Female,29138
7040,34,male,48851
7041,21,M,22385
7042,30,female,29594
7043,35,M,52865
7044,37,M,42353
7045,53,F,58897
7046,29,female,37678
7047,32,female,45775
7048,51,Female,55087
7049,27,Male,35173
7050,26,F,33379
7051,36,male,32231
7052,46,Female,61575
7053,27,female,36072
7054,48,Female,42018
7055,56,Female,47563
7056,46,F,48381
7057,56,Male,47758
7058,43,F,55827
7059,35,male,42365
7060,45,M,52377
7061,50,Female,55514
7062,46,Male,66769
7063,45,Male,60203
7064,34,Male,41512
7065,34,female,37869
7066,42,M,57278
7067,44,Male,37613
7068,23,Male,37791
7069,55,female,49578
7070,35,Male,46971
7071,59,Female,83339
7072,40,male,60582
7073,59,Female,55325
7074,36,Female,37646
7075,22,Male,23290
7076,26,male,Not sure
7077,31,F,34197
7078,20,female,26059
7079,56,Male,70530
7080,25,F,32429
7081,42,female,47791
7082,44,F,41011
7083,44,M,61113
7084,22,M,38534
7085,23,M,27371
7086,49,Male,54644
7087,52,Male,69743
7088,48,Female,51698
7089,23,F,30078
7090,33,M,39542
7091,40,F,46700
7092,26,Female,37255
7093,40,male,36807
7094,26,Female,34895
7095,20,M,37210
7096,53,M,48642
7097,42,female,44751
7098,22,Male,36975
7099,37,female,40410
7100,31,Female,35290
7101,33,male,48476
7102,47,F,64702
7103,43,female,48885
7104,43,Female,46840
7105,22,Male,37051
7106,28,M,27263
7107,43,Male,39104
7108,21,Female,38759
7109,59,M,63120
7110,47,male,41633
7111,26,male,42569
7112,28,female,31323
7113,58,male,52816
7114,58,Male,59622
7115,52,female,55023
7116,53,M,58302
7117,40,male,44501
7118,48,Male,41770
7119,46,male,67052
7120,36,male,47433
7121,42,M,58661
7122,40,male,59980
7123,27,female,35734
7124,28,F,35420
7125,52,F,57829
7126,23,M,36556
7127,37,M,41290
7128,51,female,42665
7129,49,male,68688
7130,44,male,56459
7131,52,Female,57168
7132,54,female,71767
7133,53,F,47049
7134,21,female,30786
7135,32,M,45106
7136,42,Female,35787
7137,42,Female,55603
7138,50,Male,53224
7139,21,Female,33561
7140,21,F,32263
7141,24,female,28611
7142,33,M,30501
7143,42,F,45004
7144,54,male,58082
7145,20,F,27606
7146,59,Male,63313
7147,34,F,41608
7148,49,F,66898
7149,40,female,36526
7150,27,M,29553
7151,26,Female,42547
7152,53,F,58450
7153,56,Female,62313
7154,51,F,58415
7155,52,Female,72387
7156,25,female,27622
7157,29,Male,29115
7158,45,F,50230
7159,45,Female,62792
7160,38,female,31562
7161,54,male,75498
7162,23,male,32446
7163,44,female,48238
7164,27,Female,30051
7165,31,male,27801
7166,43,Female,48470
7167,43,M,57127
7168,36,Female,39789
7169,44,F,39068
7170,52,male,50877
7171,46,male,57806
7172,21,Male,24832
7173,28,F,40156
7174,52,Female,67000
7175,38,F,37036
7176,24,Male,27056
7177,39,Female,32792
7178,43,F,41906
7179,50,Female,64234
7180,23,female,25010
7181,51,Female,70392
7182,54,M,61947
7183,33,Male,47191
7184,55,Male,48600
7185,25,Male,35823
7186,36,F,44492
7187,37,Female,54435
7188,27,F,34962
7189,31,F,37065
7190,36,male,54247
7191,50,male,42194
7192,20,Male,23475
7193,30,male,40445
7194,35,M,30449
7195,56,F,66565
7196,47,M,43327
7197,28,M,28944
7198,27,Female,36829
7199,44,Female,62821
7200,29,F,32238
7201,59,male,49499
7202,22,Female,23223
7203,42,M,58352
7204,42,Male,60601
7205,23,Male,24307
7206,42,F,36340
7207,28,Female,36605
7208,23,male,24239
7209,53,F,59333
7210,58,Male,51280
7211,37,Female,32660
7212,53,Female,69538
7213,53,female,55942
7214,22,female,26307
7215,38,M,33947
7216,53,male,45462
7217,45,M,46200
7218,54,male,55339
7219,50,female,52839
7220,46,Female,63334
7221,22,female,30334
7222,56,Male,48897
7223,31,male,34757
7224,42,Male,34448
7225,36,Male,31896
7226,35,Male,31962
7227,36,male,52547
7228,34,F,36508
7229,45,F,49261
7230,21,F,27036
7231,36,M,32196
7232,20,male,40799
7233,49,F,52156
7234,51,female,65757
7235,49,female,73761
7236,23,Female,39292
7237,51,female,57427
7238,54,F,57632
7239,20,female,33385
7240,38,Male,32185
7241,52,M,47823
7242,38,female,46039
7243,55,male,63949
7244,46,male,54661
7245,32,female,37441
7246,46,female,51752
7247,33,F,31181
7248,43,Male,45847
7249,54,Female,71838
7250,38,female,56175
7251,44,Female,46114
7252,30,female,46544
7253,28,F,36649
7254,25,M,39790
7255,55,female,62756
7256,56,F,72731
7257,48,male,40502
7258,28,female,41229
7259,52,Male,70920
7260,42,Male,62763
7261,34,F,39931
7262,30,male,35434
7263,42,male,60686
7264,45,F,37798
7265,20,male,31263
7266,49,M,58580
7267,36,Female,31856
7268,42,male,40351
7269,55,F,77691
7270,24,Female,33835
7271,54,Male,75877
7272,28,F,31668
7273,23,Female,40811
7274,26,female,22845
7275,20,F,29654
7276,35,male,32730
7277,44,F,47902
7278,25,female,25407
7279,57,Female,76548
7280,33,Female,38269
7281,56,Male,78961
7282,30,F,35762
7283,20,male,42676
7284,20,M,27418
7285,55,female,59805
7286,27,Male,33562
7287,51,F,54610
7288,52,Female,69562
7289,27,M,39878
7290,33,Female,40691
7291,43,M,47142
7292,48,Female,51175
7293,44,F,48368
7294,25,M,25896
7295,20,F,34585
7296,42,Female,65125
7297,52,Male,46863
7298,33,Male,28987
7299,47,Female,42931
7300,48,Male,53891
7301,59,Female,66485
7302,42,Male,48645
7303,57,F,66136
7304,29,Male,35296
7305,46,F,51091
7306,27,M,39596
7307,23,male,38440
7308,40,Male,34814
7309,40,female,43049
7310,49,female,58309
7311,32,F,37944
7312,22,male,38353
7313,39,Female,43071
7314,55,F,65356
7315,59,male,51851
7316,24,Male,42982
7317,41,F,37894
7318,21,M,36343
7319,44,Male,49928
7320,59,Female,79471
7321,43,Male,53256
7322,24,Male,38350
7323,35,Female,33030
7324,34,M,28602
7325,32,female,36816
7326,30,F,38168
7327,35,M,52022
7328,37,male,38322
7329,44,Male,41177
7330,57,M,52107
7331,59,Male,80676
7332,23,Female,33778
7333,40,female,45673
7334,30,F,36588
7335,53,M,71739
7336,49,Male,45593
7337,23,male,24978
7338,33,Female,48840
7339,30,Female,35325
7340,23,Male,28308
7341,45,male,49549
7342,22,Female,30419
7343,56,female,63985
7344,57,Male,52892
7345,23,male,25054
7346,45,F,51918
7347,58,Female,62443
7348,30,M,45228
7349,30,Female,46520
7350,57,M,66466
7351,57,Female,73634
7352,39,F,42282
7353,45,Male,46737
7354,57,M,43274
7355,31,F,34810
7356,48,Male,55305
7357,33,F,48275
7358,44,Male,46990
7359,58,M,53542
7360,45,Male,40313
7361,29,F,37636
7362,33,Male,48367
7363,24,Male,39384
7364,41,F,46706
7365,30,F,35360
7366,48,M,68219
7367,26,M,23420
7368,37,male,42586
7369,50,F,65588
7370,39,Male,32957
7371,54,Male,47980
7372,26,female,33605
7373,49,male,42100
7374,23,Male,28692
7375,49,M,45555
7376,49,female,55409
